product_id,name,category,color,style,purposes,body_shapes,price,season,stock,url,item_type,fit,length,pattern,material,neckline,formality,activity_tags,warmth,breathability,water_resistant,visual_weight,detail_level,waistline,pattern_scale,pattern_contrast,brand,gender,image_url,image_path,detail_color,detail_season,detail_fit,detail_thickness,detail_sheer,detail_category,color_options,detail_colors
MS6987928,NBNAG3W832 / WOMEN ALLDAY 워시드 후드형 바람막이 (D/BLUE),top,블루,캐주얼,데일리|여행|면접|출근,균형형,179000,사계절,true,https://www.musinsa.com/products/6987928,재킷,,기본 기장,무지,실크·새틴,,4,일상,3,4,false,2,2,,,0,뉴발란스,여성,https://image.msscdn.net/images/goods_img/20260804/6987928/6987928_17858163133813_500.jpg,datasets/garments/raw/MS6987928.jpg,(DB)D/BLUE,,,,,Sportswear > 아우터 > 아노락 재킷,블루,(DB)D/BLUE
MS6684666,[울산 HD FC] 배색 윈드브레이커(Dark Blue)_SPJJG37U01,top,블루,스포티,데일리|여행|면접|출근,균형형,69900,겨울,true,https://www.musinsa.com/products/6684666,재킷,여유핏,기본 기장,무지,퍼·플리스,터틀넥,4,운동,5,1,false,2,2,,,0,스파오,공용,https://image.msscdn.net/images/goods_img/20260617/6684666/6684666_17835744023347_500.png,datasets/garments/raw/MS6684666.jpg,[52]Dark Blue,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블루,[52]Dark Blue
MS6987929,NBNAG3W832 / WOMEN ALLDAY 워시드 후드형 바람막이 (D/CHARCOAL),top,블랙,캐주얼,데일리|여행|면접|출근,균형형,179000,사계절,true,https://www.musinsa.com/products/6987929,재킷,,기본 기장,무지,실크·새틴,,4,일상,3,4,false,2,2,,,0,뉴발란스,여성,https://image.msscdn.net/images/goods_img/20260804/6987929/6987929_17858162339317_500.jpg,datasets/garments/raw/MS6987929.jpg,(DC)D/CHARCOAL,,,,,Sportswear > 아우터 > 아노락 재킷,블랙,(DC)D/CHARCOAL
MS6575251,시어 셔링 윈드브레이커 (RE)_SPJJG37GY1,top,화이트,스포티,데일리|여행|면접|출근,균형형,24900,사계절,true,https://www.musinsa.com/products/6575251,재킷,,크롭 기장,무지,메시,,4,운동,2,5,false,2,2,,,0,스파오,여성,https://image.msscdn.net/images/goods_img/20260529/6575251/6575251_17800422085387_500.jpg,datasets/garments/raw/MS6575251.jpg,[10]White,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,화이트,[10]White
MS3033365,smock anorak jacket black,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,48330,사계절,true,https://www.musinsa.com/products/3033365,재킷,,기본 기장,무지,울,,4,일상,5,2,false,2,2,,,0,유니폼브릿지,남성,https://image.msscdn.net/images/goods_img/20230119/3033365/3033365_16752431248325_500.jpg,datasets/garments/raw/MS3033365.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS6367307,세이노 후드 바람막이 (3컬러),top,그레이,캐주얼,데일리|여행|면접|출근,균형형,49900,봄,true,https://www.musinsa.com/products/6367307,재킷,레귤러핏,크롭 기장,무지,,라운드넥,4,일상,3,2,false,2,2,,,0,코이리스,여성,https://image.msscdn.net/images/goods_img/20260423/6367307/6367307_17786525848529_500.jpeg,datasets/garments/raw/MS6367307.jpg,Light gray,봄,레귤러핏,보통,없음,Clothing > 점퍼/재킷 > 아노락 재킷,그레이,Light gray
MS5916825,STAR BUTTON FIELD JACKET [CHARCOAL],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,239000,사계절,true,https://www.musinsa.com/products/5916825,재킷,오버핏,기본 기장,무지,,터틀넥,4,일상,4,3,false,2,2,,,0,뚜오미오,여성,https://image.msscdn.net/images/goods_img/20260120/5916825/5916825_17696546080460_500.jpg,datasets/garments/raw/MS5916825.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS6904724,크리스피 타슬란 긴팔 피스테 블랙 UR324CWT92,top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,113050,사계절,true,https://www.musinsa.com/products/6904724,재킷,오버핏,,그래픽,울,라운드넥,4,일상,5,2,false,5,2,,큰,4,엄브로,남성,https://image.msscdn.net/images/goods_img/20260723/6904724/6904724_17866836434789_500.jpg,datasets/garments/raw/MS6904724.jpg,BLK0_BLACK,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,BLK0_BLACK
MS6686096,윈드러너 경량 하프집 재킷 M - 서밋 화이트:블루 보이드:라이트 크림슨 / IF3391-121,top,,스포티,데일리|여행|면접|출근,균형형,114750,여름,true,https://www.musinsa.com/products/6686096,재킷,,기본 기장,무지,코튼,터틀넥,4,일상,4,4,false,2,2,,,0,나이키,남성,https://image.msscdn.net/images/goods_img/20260617/6686096/6686096_17833296207398_500.jpg,datasets/garments/raw/MS6686096.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,,
MS6908515,여성 선데이 루즈핏 후드 크롭 자켓 - 레드 QR322LJK81,top,레드,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,151050,사계절,true,https://www.musinsa.com/products/6908515,재킷,여유핏,기본 기장,무지,,,4,일상,4,3,false,2,2,,,0,르꼬끄,여성,https://image.msscdn.net/images/goods_img/20260723/6908515/6908515_17847854935881_500.jpg,datasets/garments/raw/MS6908515.jpg,DRD0_DEEP-RED,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,레드,DRD0_DEEP-RED
MS1738492,Pocket Tidy Hood Anorak H7 Black,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,80100,사계절,true,https://www.musinsa.com/products/1738492,재킷,,기본 기장,무지,울,,4,일상,5,2,false,2,2,,,0,다이아몬드 레이라,공용,https://image.msscdn.net/images/goods_img/20210106/1738492/1738492_16950990612403_500.jpg,datasets/garments/raw/MS1738492.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS3033366,smock anorak jacket light beige,top,베이지,캐주얼,데일리|여행|면접|출근,균형형,48330,사계절,true,https://www.musinsa.com/products/3033366,재킷,,기본 기장,무지,울,,4,일상,5,2,false,2,2,,,0,유니폼브릿지,남성,https://image.msscdn.net/images/goods_img/20230119/3033366/3033366_16752420220588_500.jpg,datasets/garments/raw/MS3033366.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,베이지,
MS6021462,하프집 플리스 풀오버 차콜,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,113050,봄,true,https://www.musinsa.com/products/6021462,재킷,여유핏,기본 기장,무지,,터틀넥,4,일상,3,2,false,2,2,,,0,듀테로,남성,https://image.msscdn.net/images/goods_img/20260212/6021462/6021462_17708976039244_500.jpg,datasets/garments/raw/MS6021462.jpg,,봄,여유핏,보통,거의 없음,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS3491158,남성 디테일 반집업 우븐 탑 (BLACK) (HZ8LT03-39),top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,19000,사계절,true,https://www.musinsa.com/products/3491158,재킷,오버핏,기본 기장,그래픽,울,터틀넥,4,일상,5,2,false,5,2,,큰,4,애드호크,남성,https://image.msscdn.net/images/goods_img/20230823/3491158/3491158_16927716777207_500.jpg,datasets/garments/raw/MS3491158.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS3837512,(우먼) 옥스포드 아노락 후드_스카이블루,top,블루,캐주얼,데일리|여행|면접|출근,균형형,31600,사계절,true,https://www.musinsa.com/products/3837512,재킷,여유핏,기본 기장,무지,코튼,,4,일상,4,4,false,2,2,,,0,코드그라피,여성,https://image.msscdn.net/images/goods_img/20240131/3837512/3837512_17067654034927_500.jpg,datasets/garments/raw/MS3837512.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블루,
MS6075591,MICRO RIPSTOP ANORAK _ BRICK,top,,캐주얼,데일리|여행|면접|출근,균형형,96600,사계절,true,https://www.musinsa.com/products/6075591,재킷,오버핏,기본 기장,무지,울,V넥,4,일상,5,2,false,2,2,,,0,프리즘웍스,남성,https://image.msscdn.net/images/goods_img/20260303/6075591/6075591_17727677459605_500.jpg,datasets/garments/raw/MS6075591.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,,
MS4898098,에센셜 반팔 아노락 - 블랙,top,블랙,미니멀,데일리|여행|면접|출근,균형형,47400,여름,true,https://www.musinsa.com/products/4898098,재킷,,기본 기장,무지,울,터틀넥,4,일상,5,2,false,2,2,,,0,리복,남성,https://image.msscdn.net/images/goods_img/20250314/4898098/4898098_17421797595779_500.jpg,datasets/garments/raw/MS4898098.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,블랙,
MS3072732,CORDURA (코듀라) UNI 아노락 자켓_Dark Khaki,top,카키,캐주얼,데일리|여행|면접|출근,균형형,58500,사계절,true,https://www.musinsa.com/products/3072732,재킷,,기본 기장,무지,울,,4,일상,5,2,false,2,2,,,0,아이더,남성,https://image.msscdn.net/images/goods_img/20230209/3072732/3072732_16759273054426_500.jpg,datasets/garments/raw/MS3072732.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,카키,
MS3557221,이티알 후드 아노락 자켓 (BLACK),top,블랙,캐주얼,데일리|여행|면접|출근,균형형,19900,사계절,true,https://www.musinsa.com/products/3557221,재킷,오버핏,기본 기장,무지,울,,4,일상,5,2,false,2,2,,,0,그레이블러밧,공용,https://image.msscdn.net/images/goods_img/20230913/3557221/3557221_16945888776687_500.jpg,datasets/garments/raw/MS3557221.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS6645331,테잎 로고 아노락 셋업,top,블랙,포멀,데일리|여행|면접|출근,상체 강조형|균형형,39900,봄,true,https://www.musinsa.com/products/6645331,재킷,오버핏,기본 기장,그래픽,,스탠드 칼라,4,일상,3,2,false,5,2,,큰,4,비에프오비,남성,https://image.msscdn.net/images/goods_img/20260610/6645331/6645331_17810756574921_500.jpg,datasets/garments/raw/MS6645331.jpg,블랙,봄,오버핏,보통,없음,Sportswear > 아우터 > 아노락 재킷,블랙,블랙
MS2053531,트래블러 버튼 아노락 그레이,top,그레이,캐주얼,데일리|여행|면접|출근,균형형,45900,사계절,true,https://www.musinsa.com/products/2053531,재킷,오버핏,기본 기장,무지,퍼·플리스,,4,운동,5,1,false,2,2,,,0,트래블,공용,https://image.msscdn.net/images/goods_img/20210809/2053531/2053531_1_500.jpg,datasets/garments/raw/MS2053531.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,그레이,
MS6505952,시어서커 반팔 스탠넥 아노락 스카이블루 UR221CWT63,top,블루,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,99900,여름,true,https://www.musinsa.com/products/6505952,재킷,여유핏,기본 기장,그래픽,,터틀넥,4,일상,3,3,false,5,2,,큰,4,엄브로,남성,https://image.msscdn.net/images/goods_img/20260519/6505952/6505952_17824520593590_500.jpg,datasets/garments/raw/MS6505952.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블루,
MS4898099,에센셜 반팔 아노락 - 차콜,top,블랙,미니멀,데일리|여행|면접|출근,균형형,42780,여름,true,https://www.musinsa.com/products/4898099,재킷,,기본 기장,무지,울,터틀넥,4,일상,5,2,false,2,2,,,0,리복,남성,https://image.msscdn.net/images/goods_img/20250314/4898099/4898099_17421797163762_500.jpg,datasets/garments/raw/MS4898099.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,블랙,
MS4813670,Nylon Anorak Parka Camo,top,,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,114500,사계절,true,https://www.musinsa.com/products/4813670,재킷,,기본 기장,도트,울,폴로 칼라,4,일상,5,2,false,3,2,,작은,3,디스이즈네버댓,공용,https://image.msscdn.net/images/goods_img/20250220/4813670/4813670_17400436524856_500.jpg,datasets/garments/raw/MS4813670.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,,
MS5413168,도트 패턴 점퍼 (블랙),top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,166440,봄,true,https://www.musinsa.com/products/5413168,재킷,레귤러핏,크롭 기장,도트,,라운드넥,4,일상,3,3,false,3,2,,작은,3,탄산마그네슘,여성,https://image.msscdn.net/images/goods_img/20250907/5413168/5413168_17616272675030_500.jpg,datasets/garments/raw/MS5413168.jpg,,봄,레귤러핏,보통,보통,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS7130890,체크 시어서커 여성 아노락 (S26FWFAN09) Dark Charcoal,top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,170050,사계절,true,https://www.musinsa.com/products/7130890,재킷,,기본 기장,스트라이프,울,,4,일상,5,2,false,3,3,,중간,3,스노우피크 어패럴,여성,https://image.msscdn.net/images/goods_img/20260821/7130890/7130890_17872937590336_500.jpg,datasets/garments/raw/MS7130890.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,블랙,
MS7130885,체크 시어서커 여성 아노락 (S26FWFAN09) Chocolate Khaki,top,,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,170050,사계절,true,https://www.musinsa.com/products/7130885,재킷,여유핏,기본 기장,스트라이프,울,,4,일상,5,2,false,3,3,,중간,3,스노우피크 어패럴,여성,https://image.msscdn.net/images/goods_img/20260821/7130885/7130885_17872937560713_500.jpg,datasets/garments/raw/MS7130885.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,,
MS7108847,RGB 데님 후드 아노락 CHARCOAL,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,189000,사계절,true,https://www.musinsa.com/products/7108847,재킷,오버핏,기본 기장,무지,울,,4,일상,5,2,false,2,2,,,0,코닥,남성,https://image.msscdn.net/images/goods_img/20260819/7108847/7108847_17871305941768_500.jpg,datasets/garments/raw/MS7108847.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,블랙,
MS7108845,RGB 데님 후드 아노락 PINK,top,핑크,캐주얼,데일리|여행|면접|출근,균형형,189000,사계절,true,https://www.musinsa.com/products/7108845,재킷,오버핏,기본 기장,무지,울,,4,일상,5,2,false,2,2,,,0,코닥,남성,https://image.msscdn.net/images/goods_img/20260819/7108845/7108845_17871305883978_500.jpg,datasets/garments/raw/MS7108845.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,핑크,
MS7108843,RGB 데님 후드 아노락 SKY BLUE,top,블루,캐주얼,데일리|여행|면접|출근,균형형,189000,사계절,true,https://www.musinsa.com/products/7108843,재킷,,기본 기장,무지,데님,,4,일상,4,3,false,2,2,,,0,코닥,남성,https://image.msscdn.net/images/goods_img/20260819/7108843/7108843_17871305822752_500.jpg,datasets/garments/raw/MS7108843.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,블루,
MS7108841,헤리티지 피그먼트 자수 셔츠 CHARCOAL,top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,169000,사계절,true,https://www.musinsa.com/products/7108841,재킷,오버핏,기본 기장,그래픽,울,셔츠 칼라,4,일상,5,2,false,5,2,,큰,4,코닥,남성,https://image.msscdn.net/images/goods_img/20260819/7108841/7108841_17871305762734_500.jpg,datasets/garments/raw/MS7108841.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,블랙,
MS7108839,헤리티지 피그먼트 자수 셔츠 KHAKI,top,카키,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,169000,사계절,true,https://www.musinsa.com/products/7108839,재킷,오버핏,기본 기장,플로럴,울,셔츠 칼라,4,일상,5,2,false,4,2,,중간,3,코닥,남성,https://image.msscdn.net/images/goods_img/20260819/7108839/7108839_17871305701125_500.jpg,datasets/garments/raw/MS7108839.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,카키,
MS7108835,헤리티지 피그먼트 자수 셔츠 PURPLE,top,퍼플,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,169000,사계절,true,https://www.musinsa.com/products/7108835,재킷,오버핏,기본 기장,그래픽,울,셔츠 칼라,4,일상,5,2,false,5,2,,큰,4,코닥,남성,https://image.msscdn.net/images/goods_img/20260819/7108835/7108835_17871305648150_500.jpg,datasets/garments/raw/MS7108835.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,퍼플,
MS7037757,DNA 트랙 아노락 - 블랙,top,블랙,스포티,데일리|여행|면접|출근,균형형,152100,사계절,true,https://www.musinsa.com/products/7037757,재킷,오버핏,기본 기장,무지,메시,터틀넥,4,운동,2,5,false,2,2,,,0,리복,공용,https://image.msscdn.net/images/goods_img/20260810/7037757/7037757_17871883194749_500.jpg,datasets/garments/raw/MS7037757.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS7037754,DNA 트랙 아노락 - 네이비,top,네이비,스포티,데일리|여행|면접|출근,균형형,152100,사계절,true,https://www.musinsa.com/products/7037754,재킷,,기본 기장,무지,,터틀넥,4,일상,4,3,false,2,2,,,0,리복,남성,https://image.msscdn.net/images/goods_img/20260810/7037754/7037754_17872018441548_500.jpg,datasets/garments/raw/MS7037754.jpg,,,,,,Clothing > 점퍼/재킷 > 아노락 재킷,네이비,
MS6947169,여성 에어 니트 쿼터 집업 맨투맨 (CREAM),top,화이트,캐주얼,데일리|여행|면접|출근,균형형,109000,겨울,true,https://www.musinsa.com/products/6947169,재킷,,크롭 기장,무지,,터틀넥,4,일상,4,3,false,2,1,,,0,디스커버리 익스페디션,여성,https://image.msscdn.net/images/goods_img/20260729/6947169/6947169_17853015522443_500.jpg,datasets/garments/raw/MS6947169.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,화이트,
MS6929613,여성 에어 니트 쿼터 집업 맨투맨 (BLACK),top,블랙,캐주얼,데일리|여행|면접|출근,균형형,109000,겨울,true,https://www.musinsa.com/products/6929613,재킷,슬림핏,크롭 기장,무지,,터틀넥,4,일상,4,3,false,2,1,,,0,디스커버리 익스페디션,여성,https://image.msscdn.net/images/goods_img/20260727/6929613/6929613_17851365968974_500.jpg,datasets/garments/raw/MS6929613.jpg,,,,,,Sportswear > 아우터 > 아노락 재킷,블랙,
MS7022830,CHECK ANORAK HOODIE ZIP JACKET black,top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,159000,봄,true,https://www.musinsa.com/products/7022830,재킷,레귤러핏,기본 기장,스트라이프,,,4,일상,3,3,false,3,2,,중간,3,엘엠씨,공용,https://image.msscdn.net/images/goods_img/20260807/7022830/7022830_17865973588807_500.jpg,datasets/garments/raw/MS7022830.jpg,,봄,레귤러핏,보통,보통,Clothing > 점퍼/재킷 > 아노락 재킷,블랙,
MS7022829,CHECK ANORAK HOODIE ZIP JACKET burgundy,top,버건디,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,159000,봄,true,https://www.musinsa.com/products/7022829,재킷,레귤러핏,기본 기장,스트라이프,울,,4,일상,3,3,false,3,2,,중간,3,엘엠씨,공용,https://image.msscdn.net/images/goods_img/20260807/7022829/7022829_17865973724880_500.jpg,datasets/garments/raw/MS7022829.jpg,,봄,레귤러핏,보통,보통,Clothing > 점퍼/재킷 > 아노락 재킷,버건디,
